Site,Unit_ID,Pasture_Type,Treatment,Point_ID,Year,Season,Species_Code,Species_Name,Sampling_Type,Live_Species_Cover_pct,Standing_Dead_Cover_pct,Total_Species_Cover_pct,Comments
ABS-UF,West_Marsh_Block_2_Sector_3,SN,BAU,3047,2018,fall,ELEVIV,Eleocharis vivipara,presence,NA,NA,NA,NA
ABS-UF,West_Marsh_Block_2_Sector_3,SN,BAU,3048,2018,fall,ELEVIV,Eleocharis vivipara,presence,NA,NA,NA,NA
ABS-UF,West_Marsh_Block_2_Sector_3,SN,BAU,3521,2018,fall,ELEVIV,Eleocharis vivipara,cover,2,0,2,NA
ABS-UF,West_Marsh_Block_2_Sector_3,SN,BAU,3522,2018,fall,ELEVIV,Eleocharis vivipara,cover,15,3,18,NA
ABS-UF,West_Marsh_Block_2_Sector_3,SN,BAU,3523,2018,fall,ELEVIV,Eleocharis vivipara,cover,10,1,11,NA
ABS-UF,West_Marsh_Block_1_Sector_1,SN,ASP,3091,2018,fall,ELEVIV,Eleocharis vivipara,presence,NA,NA,NA,NA
ABS-UF,West_Marsh_Block_1_Sector_1,SN,ASP,3093,2018,fall,ELEVIV,Eleocharis vivipara,presence,NA,NA,NA,NA
ABS-UF,West_Marsh_Block_1_Sector_1,SN,ASP,3094,2018,fall,ELEVIV,Eleocharis vivipara,presence,NA,NA,NA,NA
ABS-UF,West_Marsh_Block_1_Sector_1,SN,ASP,3095,2018,fall,ELEVIV,Eleocharis vivipara,presence,NA,NA,NA,NA
ABS-UF,West_Marsh_Block_1_Sector_1,SN,ASP,3096,2018,fall,ELEVIV,Eleocharis vivipara,presence,NA,NA,NA,NA
ABS-UF,West_Marsh_Block_1_Sector_1,SN,ASP,3097,2018,fall,ELEVIV,Eleocharis vivipara,presence,NA,NA,NA,NA
ABS-UF,West_Marsh_Block_1_Sector_1,SN,ASP,3098,2018,fall,ELEVIV,Eleocharis vivipara,presence,NA,NA,NA,NA
ABS-UF,West_Marsh_Block_1_Sector_1,SN,ASP,3099,2018,fall,ELEVIV,Eleocharis vivipara,presence,NA,NA,NA,NA
ABS-UF,West_Marsh_Block_1_Sector_1,SN,ASP,3547,2018,fall,ELEVIV,Eleocharis vivipara,cover,15,0,15,NA
ABS-UF,West_Marsh_Block_1_Sector_1,SN,ASP,3548,2018,fall,ELEVIV,Eleocharis vivipara,cover,3,0,3,NA
ABS-UF,West_Marsh_Block_1_Sector_2,SN,ASP,3109,2018,fall,ELEVIV,Eleocharis vivipara,presence,NA,NA,NA,NA
ABS-UF,West_Marsh_Block_1_Sector_3,SN,ASP,3110,2018,fall,ELEVIV,Eleocharis vivipara,presence,NA,NA,NA,NA
ABS-UF,West_Marsh_Block_1_Sector_3,SN,ASP,3114,2018,fall,ELEVIV,Eleocharis vivipara,presence,NA,NA,NA,NA
ABS-UF,West_Marsh_Block_1_Sector_3,SN,ASP,3119,2018,fall,ELEVIV,Eleocharis vivipara,presence,NA,NA,NA,NA
ABS-UF,West_Marsh_Block_1_Sector_3,SN,ASP,3555,2018,fall,ELEVIV,Eleocharis vivipara,cover,10,0,10,NA
ABS-UF,West_Marsh_Block_1_Sector_3,SN,ASP,3557,2018,fall,ELEVIV,Eleocharis vivipara,cover,20,0,20,NA
ABS-UF,West_Marsh_Block_1_Sector_3,SN,ASP,3559,2018,fall,ELEVIV,Eleocharis vivipara,cover,2,0,2,NA
ABS-UF,Tropical_East_Block_2_Sector_1,IMP,ASP,3076,2018,fall,ELEVIV,Eleocharis vivipara,presence,NA,NA,NA,NA
ABS-UF,West_Marsh_Block_3_Sector_3,SN,ASP,3153,2018,fall,ELEVIV,Eleocharis vivipara,presence,NA,NA,NA,NA
ABS-UF,West_Marsh_Block_3_Sector_3,SN,ASP,3155,2018,fall,ELEVIV,Eleocharis vivipara,presence,NA,NA,NA,NA
ABS-UF,West_Marsh_Block_3_Sector_3,SN,ASP,3157,2018,fall,ELEVIV,Eleocharis vivipara,presence,NA,NA,NA,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,3618,2018,fall,ELEVIV,Eleocharis vivipara,cover,10,0,10,NA
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,3361,2018,fall,ELEVIV,Eleocharis vivipara,presence,NA,NA,NA,NA
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,3364,2018,fall,ELEVIV,Eleocharis vivipara,presence,NA,NA,NA,NA
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,3684,2018,fall,ELEVIV,Eleocharis vivipara,cover,4,0,4,NA
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,3460,2018,fall,ELEVIV,Eleocharis vivipara,presence,NA,NA,NA,NA
ABS-UF,Winter_3_Block_Sector_3,SN,ASP,3452,2018,fall,ELEVIV,Eleocharis vivipara,presence,NA,NA,NA,NA
ABS-UF,Winter_3_Block_Sector_3,SN,ASP,3454,2018,fall,ELEVIV,Eleocharis vivipara,presence,NA,NA,NA,NA
ABS-UF,Winter_3_Block_Sector_3,SN,ASP,3455,2018,fall,ELEVIV,Eleocharis vivipara,presence,NA,NA,NA,NA
ABS-UF,Winter_3_Block_Sector_3,SN,ASP,3456,2018,fall,ELEVIV,Eleocharis vivipara,presence,NA,NA,NA,NA
ABS-UF,Winter_3_Block_Sector_3,SN,ASP,3728,2018,fall,ELEVIV,Eleocharis vivipara,cover,3,0,3,NA
ABS-UF,East_Marsh_Block_2_Sector_2,SN,BAU,3268,2018,fall,ELEVIV,Eleocharis vivipara,presence,NA,NA,NA,NA
ABS-UF,East_Marsh_Block_1_Sector_1,SN,ASP,3304,2018,fall,ELEVIV,Eleocharis vivipara,presence,NA,NA,NA,NA
ABS-UF,East_Marsh_Block_1_Sector_2,SN,ASP,3656,2018,fall,ELEVIV,Eleocharis vivipara,cover,24,0,24,NA
ABS-UF,Summer_6_Block_Sector_1,IMP,ASP,3645,2018,fall,ELEVIV,Eleocharis vivipara,cover,4,0,4,NA
ABS-UF,Tropical_East_Block_2_Sector_2,IMP,ASP,2243,2018,Spring,ELEVIV,Eleocharis vivipara,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_2_Sector_2,IMP,ASP,2250,2018,Spring,ELEVIV,Eleocharis vivipara,presence,NA,NA,NA,NA
ABS-UF,West_Marsh_Block_4_Sector_3,SN,BAU,2209,2018,spring,ELEVIV,Eleocharis vivipara,cover,2,0,2,NA
ABS-UF,West_Marsh_Block_3_Sector_1,SN,ASP,2413,2018,Spring,ELEVIV,Eleocharis vivipara,presence,NA,NA,NA,NA
ABS-UF,West_Marsh_Block_3_Sector_1,SN,ASP,2418,2018,Spring,ELEVIV,Eleocharis vivipara,presence,NA,NA,NA,NA
ABS-UF,West_Marsh_Block_3_Sector_2,SN,ASP,2407,2018,Spring,ELEVIV,Eleocharis vivipara,presence,NA,NA,NA,NA
ABS-UF,Winter_3_Block_Sector_3,SN,ASP,2694,2018,Spring,ELEVIV,Eleocharis vivipara,presence,NA,NA,NA,NA
ABS-UF,Winter_3_Block_Sector_3,SN,ASP,2695,2018,Spring,ELEVIV,Eleocharis vivipara,presence,NA,NA,NA,NA
ABS-UF,Winter_3_Block_Sector_3,SN,ASP,2698,2018,Spring,ELEVIV,Eleocharis vivipara,presence,NA,NA,NA,NA
ABS-UF,Winter_3_Block_Sector_3,SN,ASP,2700,2018,Spring,ELEVIV,Eleocharis vivipara,presence,NA,NA,NA,NA
ABS-UF,East_Marsh_Block_2_Sector_2,SN,BAU,2504,2018,Spring,ELEVIV,Eleocharis vivipara,presence,NA,NA,NA,NA
ABS-UF,East_Marsh_Block_1_Sector_1,SN,ASP,2542,2018,Spring,ELEVIV,Eleocharis vivipara,presence,NA,NA,NA,NA
ABS-UF,West_Marsh_Block_2_Sector_1,SN,BAU,4009,2019,spring,ELEVIV,Eleocharis vivipara,cover,2,5,7,NA
ABS-UF,West_Marsh_Block_2_Sector_1,SN,BAU,4015,2019,spring,ELEVIV,Eleocharis vivipara,cover,1,3,4,NA
ABS-UF,West_Marsh_Block_2_Sector_2,SN,BAU,4091,2019,spring,ELEVIV,Eleocharis vivipara,cover,1,3,4,NA
ABS-UF,West_Marsh_Block_2_Sector_2,SN,BAU,4097,2019,spring,ELEVIV,Eleocharis vivipara,cover,2,15,17,NA
ABS-UF,West_Marsh_Block_2_Sector_2,SN,BAU,4101,2019,spring,ELEVIV,Eleocharis vivipara,cover,1,12,13,NA
ABS-UF,West_Marsh_Block_1_Sector_1,SN,ASP,4151,2019,spring,ELEVIV,Eleocharis vivipara,cover,1,1,2,NA
ABS-UF,West_Marsh_Block_1_Sector_1,SN,ASP,4152,2019,spring,ELEVIV,Eleocharis vivipara,cover,3,11,14,NA
ABS-UF,West_Marsh_Block_1_Sector_1,SN,ASP,4154,2019,spring,ELEVIV,Eleocharis vivipara,cover,3,2,5,NA
ABS-UF,West_Marsh_Block_1_Sector_1,SN,ASP,4155,2019,spring,ELEVIV,Eleocharis vivipara,cover,1,2,3,NA
ABS-UF,West_Marsh_Block_1_Sector_1,SN,ASP,4157,2019,spring,ELEVIV,Eleocharis vivipara,cover,3,5,8,NA
ABS-UF,West_Marsh_Block_1_Sector_1,SN,ASP,4160,2019,spring,ELEVIV,Eleocharis vivipara,cover,2,4,6,NA
ABS-UF,West_Marsh_Block_1_Sector_1,SN,ASP,4163,2019,spring,ELEVIV,Eleocharis vivipara,cover,2,4,6,NA
ABS-UF,West_Marsh_Block_1_Sector_1,SN,ASP,4165,2019,spring,ELEVIV,Eleocharis vivipara,cover,1,1,2,NA
ABS-UF,West_Marsh_Block_1_Sector_2,SN,ASP,4023,2019,spring,ELEVIV,Eleocharis vivipara,cover,1,0,1,NA
ABS-UF,West_Marsh_Block_1_Sector_3,SN,ASP,4166,2019,spring,ELEVIV,Eleocharis vivipara,cover,2,2,4,NA
ABS-UF,Tropical_East_Block_2_Sector_1,IMP,ASP,4086,2019,spring,ELEVIV,Eleocharis vivipara,cover,2,0,2,NA
ABS-UF,Tropical_East_Block_2_Sector_3,IMP,ASP,4066,2019,spring,ELEVIV,Eleocharis vivipara,cover,1,1,2,NA
ABS-UF,Tropical_East_Block_2_Sector_3,IMP,ASP,4069,2019,spring,ELEVIV,Eleocharis vivipara,cover,2,0,2,NA
ABS-UF,West_Marsh_Block_4_Sector_1,SN,BAU,4280,2019,spring,ELEVIV,Eleocharis vivipara,cover,2,4,6,NA
ABS-UF,West_Marsh_Block_4_Sector_3,SN,BAU,4302,2019,spring,ELEVIV,Eleocharis vivipara,cover,0,20,20,NA
ABS-UF,West_Marsh_Block_4_Sector_3,SN,BAU,4312,2019,spring,ELEVIV,Eleocharis vivipara,cover,3,2,5,NA
ABS-UF,West_Marsh_Block_3_Sector_2,SN,ASP,4332,2019,spring,ELEVIV,Eleocharis vivipara,cover,1,0,1,NA
ABS-UF,West_Marsh_Block_3_Sector_3,SN,ASP,4348,2019,spring,ELEVIV,Eleocharis vivipara,cover,1,0,1,NA
ABS-UF,West_Marsh_Block_3_Sector_3,SN,ASP,4356,2019,spring,ELEVIV,Eleocharis vivipara,cover,1,0,1,NA
ABS-UF,Tropical_West_Block_2_Sector_1,IMP,ASP,4371,2019,spring,ELEVIV,Eleocharis vivipara,cover,1,0,1,NA
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,4440,2019,spring,ELEVIV,Eleocharis vivipara,cover,3,0,3,NA
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,4481,2019,spring,ELEVIV,Eleocharis vivipara,cover,2,0,2,NA
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,4482,2019,spring,ELEVIV,Eleocharis vivipara,cover,2,3,5,NA
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,4486,2019,spring,ELEVIV,Eleocharis vivipara,cover,2,0,2,NA
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,4487,2019,spring,ELEVIV,Eleocharis vivipara,cover,8,3,11,NA
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,4488,2019,spring,ELEVIV,Eleocharis vivipara,cover,1,0,1,NA
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,4489,2019,spring,ELEVIV,Eleocharis vivipara,cover,2,0,2,NA
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,4492,2019,spring,ELEVIV,Eleocharis vivipara,cover,1,0,1,NA
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,4494,2019,spring,ELEVIV,Eleocharis vivipara,cover,2,0,2,NA
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,4495,2019,spring,ELEVIV,Eleocharis vivipara,cover,1,0,1,NA
ABS-UF,Winter_3_Block_Sector_3,SN,ASP,4511,2019,spring,ELEVIV,Eleocharis vivipara,cover,1,0,1,NA
ABS-UF,Winter_3_Block_Sector_3,SN,ASP,4524,2019,spring,ELEVIV,Eleocharis vivipara,cover,12,0,12,NA
ABS-UF,East_Marsh_Block_1_Sector_3,SN,ASP,4654,2019,spring,ELEVIV,Eleocharis vivipara,cover,2,0,2,NA
ABS-UF,West_Marsh_Block_1_Sector_1,SN,ASP,1687,2017,Fall,ERAELL,Eragrostis elliottii,presence,NA,NA,NA,NA
ABS-UF,West_Marsh_Block_3_Sector_2,SN,ASP,1065,2017,Fall,ERAELL,Eragrostis elliottii,presence,NA,NA,NA,NA
ABS-UF,West_Marsh_Block_3_Sector_3,SN,ASP,1055,2017,Fall,ERAELL,Eragrostis elliottii,presence,NA,NA,NA,NA
ABS-UF,West_Marsh_Block_3_Sector_2,SN,ASP,3163,2018,fall,ERAELL,Eragrostis elliottii,presence,NA,NA,NA,NA
ABS-UF,West_Marsh_Block_2_Sector_1,SN,BAU,2274,2018,Spring,ERAELL,Eragrostis elliottii,presence,NA,NA,NA,NA
ABS-UF,West_Marsh_Block_2_Sector_1,SN,BAU,2276,2018,Spring,ERAELL,Eragrostis elliottii,presence,NA,NA,NA,NA
ABS-UF,West_Marsh_Block_2_Sector_1,SN,BAU,2277,2018,Spring,ERAELL,Eragrostis elliottii,presence,NA,NA,NA,NA
ABS-UF,West_Marsh_Block_2_Sector_1,SN,BAU,2279,2018,Spring,ERAELL,Eragrostis elliottii,presence,NA,NA,NA,NA
ABS-UF,East_Marsh_Block_1_Sector_3,SN,ASP,2162,2018,spring,ERAELL,Eragrostis elliottii,cover,3,0,3,NA
ABS-UF,West_Marsh_Block_3_Sector_2,SN,ASP,4340,2019,spring,ERAELL,Eragrostis elliottii,cover,2,2,4,NA
ABS-UF,East_Marsh_Block_1_Sector_3,SN,ASP,4653,2019,spring,ERAELL,Eragrostis elliottii,cover,1,0,1,NA
ABS-UF,Winter_6_Block_Sector_3,SN,BAU,403,2016,Fall,EREHIE,Erechtites hieraciifolius,presence,NA,NA,NA,NA
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,3361,2018,fall,EREHIE,Erechtites hieraciifolius,presence,NA,NA,NA,NA
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,3366,2018,fall,EREHIE,Erechtites hieraciifolius,presence,NA,NA,NA,NA
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,3730,2018,fall,EREHIE,Erechtites hieraciifolius,cover,2,0,2,NA
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,2607,2018,Spring,EREHIE,Erechtites hieraciifolius,presence,NA,NA,NA,NA
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,2621,2018,Spring,EREHIE,Erechtites hieraciifolius,presence,NA,NA,NA,NA
ABS-UF,Winter_6_Block_Sector_3,SN,BAU,2195,2018,spring,EREHIE,Erechtites hieraciifolius,cover,1,0,1,NA
ABS-UF,Winter_6_Block_Sector_3,SN,BAU,2626,2018,Spring,EREHIE,Erechtites hieraciifolius,presence,NA,NA,NA,NA
ABS-UF,Shop_Field_Block_Sector_2,IMP,BAU,4247,2019,spring,EREHIE,Erechtites hieraciifolius,cover,1,0,1,NA
ABS-UF,Winter_6_Block_Sector_3,SN,BAU,4478,2019,spring,EREHIE,Erechtites hieraciifolius,cover,3,0,3,NA
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,4492,2019,spring,EREHIE,Erechtites hieraciifolius,cover,3,0,3,NA
ABS-UF,Winter_3_Block_Sector_3,SN,ASP,4512,2019,spring,EREHIE,Erechtites hieraciifolius,cover,2,0,2,NA
ABS-UF,Winter_3_Block_Sector_3,SN,ASP,4522,2019,spring,EREHIE,Erechtites hieraciifolius,cover,3,0,3,NA
ABS-UF,West_Marsh_Block_1_Sector_1,SN,ASP,1682,2017,Fall,ERIDEC,Eriocaulon decangulare,presence,NA,NA,NA,NA
ABS-UF,West_Marsh_Block_1_Sector_1,SN,ASP,1686,2017,Fall,ERYYUC,Eryngium yuccifolium var. synchaetum,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_1_Sector_1,IMP,BAU,451,2016,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_1_Sector_1,IMP,BAU,452,2016,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_1_Sector_1,IMP,BAU,454,2016,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_1_Sector_1,IMP,BAU,456,2016,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_1_Sector_2,IMP,BAU,478,2016,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_1_Sector_3,IMP,BAU,483,2016,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_1_Sector_3,IMP,BAU,489,2016,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_1_Sector_3,IMP,BAU,493,2016,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_1_Sector_3,IMP,BAU,494,2016,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,was entered as A2 sector 32
ABS-UF,Tropical_East_Block_1_Sector_1,IMP,BAU,665,2016,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_2,IMP,BAU,571,2016,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_2,IMP,BAU,576,2016,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_2,IMP,BAU,580,2016,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_3,IMP,BAU,684,2016,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,West_Marsh_Block_1_Sector_1,SN,ASP,591,2016,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_2_Sector_1,IMP,ASP,691,2016,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_2_Sector_2,IMP,ASP,554,2016,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Shop_Field_Block_Sector_1,IMP,BAU,324,2016,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Shop_Field_Block_Sector_3,IMP,BAU,346,2016,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_2_Sector_1,IMP,ASP,9,2016,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_2_Sector_2,IMP,ASP,34,2016,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,corrected from I.3.46
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,166,2016,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,517,2016,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Winter_3_Block_Sector_3,SN,ASP,496,2016,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Summer_3_Block_Sector_1,IMP,BAU,130,2016,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Summer_3_Block_Sector_1,IMP,BAU,131,2016,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Summer_3_Block_Sector_1,IMP,BAU,135,2016,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Summer_3_Block_Sector_3,IMP,BAU,91,2016,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Summer_3_Block_Sector_3,IMP,BAU,92,2016,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Summer_3_Block_Sector_3,IMP,BAU,93,2016,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Summer_3_Block_Sector_3,IMP,BAU,97,2016,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Summer_3_Block_Sector_3,IMP,BAU,99,2016,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Summer_3_Block_Sector_3,IMP,BAU,100,2016,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Summer_3_Block_Sector_3,IMP,BAU,104,2016,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Summer_3_Block_Sector_3,IMP,BAU,105,2016,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,East_Marsh_Block_1_Sector_1,SN,ASP,284,2016,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Summer_6_Block_Sector_1,IMP,ASP,265,2016,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Summer_6_Block_Sector_1,IMP,ASP,266,2016,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Summer_6_Block_Sector_1,IMP,ASP,267,2016,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Summer_6_Block_Sector_2,IMP,ASP,245,2016,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Summer_6_Block_Sector_2,IMP,ASP,254,2016,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Summer_6_Block_Sector_3,IMP,ASP,228,2016,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Summer_6_Block_Sector_3,IMP,ASP,236,2016,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_1_Sector_2,IMP,BAU,1473,2017,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_1_Sector_3,IMP,BAU,1481,2017,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_1_Sector_3,IMP,BAU,1484,2017,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_1_Sector_3,IMP,BAU,1485,2017,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_1_Sector_3,IMP,BAU,1487,2017,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_1_Sector_3,IMP,BAU,1488,2017,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_1_Sector_3,IMP,BAU,1490,2017,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_1_Sector_3,IMP,BAU,1492,2017,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_1_Sector_3,IMP,BAU,1494,2017,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,West_Marsh_Block_2_Sector_1,SN,BAU,1588,2017,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,West_Marsh_Block_2_Sector_1,SN,BAU,1589,2017,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,West_Marsh_Block_2_Sector_1,SN,BAU,1591,2017,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,West_Marsh_Block_2_Sector_3,SN,BAU,1602,2017,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,West_Marsh_Block_2_Sector_3,SN,BAU,1603,2017,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,West_Marsh_Block_2_Sector_3,SN,BAU,1606,2017,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,West_Marsh_Block_2_Sector_3,SN,BAU,1609,2017,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,West_Marsh_Block_2_Sector_3,SN,BAU,1610,2017,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,West_Marsh_Block_2_Sector_3,SN,BAU,1612,2017,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,West_Marsh_Block_2_Sector_3,SN,BAU,1614,2017,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,West_Marsh_Block_2_Sector_3,SN,BAU,1615,2017,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_2,IMP,BAU,1577,2017,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_2,IMP,BAU,1580,2017,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_2,IMP,BAU,1585,2017,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,West_Marsh_Block_1_Sector_2,SN,ASP,1692,2017,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,West_Marsh_Block_1_Sector_2,SN,ASP,1696,2017,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,West_Marsh_Block_1_Sector_2,SN,ASP,1705,2017,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_2_Sector_1,IMP,ASP,1659,2017,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_2_Sector_3,IMP,ASP,1662,2017,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Shop_Field_Block_Sector_1,IMP,BAU,1326,2017,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
ABS-UF,Shop_Field_Block_Sector_3,IMP,BAU,1352,2017,Fall,EUPCAP,Eupatorium capillifolium,presence,NA,NA,NA,NA
